month,narrative,reporter_code,true_theme
17,no injury sustained blind spot fell impact dropped lanyard during routine operations object reported to supervisor,dropped_objects,dropped_objects
18,impact reported to supervisor fell deck below work was stopped employee was pinch scaffold object,dropped_objects,dropped_objects
18,collision seatbelt investigation initiated speed pedestrian during routine operations work was stopped seatbelt reversing,vehicle_incidents,vehicle_incidents
18,blind spot sds speed collision no injury sustained investigation initiated vehicle seatbelt work was stopped,vehicle_incidents,vehicle_incidents
18,seatbelt forklift work was stopped blind spot cable at the facility spotter pedestrian during routine operations,vehicle_incidents,vehicle_incidents
18,rigging investigation initiated hand first aid administered glove finger point laceration no injury sustained,hand_injuries,hand_injuries
18,during routine operations vapor wrench laceration glove at the facility point no injury sustained finger,hand_injuries,hand_injuries
18,fell during routine operations work was stopped walkway scaffold object barricade no injury sustained lanyard,dropped_objects,dropped_objects
18,scaffold object dropped corrosive employee was tool work was stopped no injury sustained lanyard,dropped_objects,dropped_objects
18,during routine operations investigation initiated exposure swing employee was acid sds chemical vapor,dropped_objects,chemical_exposure
18,fell no injury sustained tool height employee was lanyard work was stopped barricade handrail,dropped_objects,dropped_objects
18,lanyard height barricade reported to supervisor scaffold employee was first aid administered hand impact,dropped_objects,dropped_objects
18,reported to supervisor no injury sustained during routine operations lanyard dropped fell height mud scaffold,dropped_objects,dropped_objects
18,speed collision tool work was stopped investigation initiated forklift reversing reported to supervisor pedestrian,vehicle_incidents,vehicle_incidents
18,tool vapor reported to supervisor height scaffold fell lanyard employee was no injury sustained,dropped_objects,dropped_objects
18,sds vapor corrosive at the facility exposure splash eyewash investigation initiated reported to supervisor,chemical_exposure,chemical_exposure
18,first aid administered banksman during routine operations tagline work was stopped wrench shackle sling crane,lifting_ops,lifting_ops
18,wet surface first aid administered during routine operations valve handwheel glove pinch wrench employee was caught between,hand_injuries,hand_injuries
18,first aid administered tagline shackle point swing at the facility sling banksman no injury sustained,lifting_ops,lifting_ops
18,hand reported to supervisor valve handwheel pinch pinch during routine operations glove employee was finger,hand_injuries,hand_injuries
18,barricade fell lanyard dropped first aid administered employee was tool chemical investigation initiated,chemical_exposure,dropped_objects
18,work was stopped during routine operations scaffold height fell deck below dropped housekeeping investigation initiated,dropped_objects,dropped_objects
18,investigation initiated wet surface mud handrail footing no injury sustained stairs spotter first aid administered,slips_trips,slips_trips
18,caught between work was stopped wet surface housekeeping stairs mud slip at the facility no injury sustained,slips_trips,slips_trips
18,tagline no injury sustained employee was splash swing rigging lifting plan at the facility crane,dropped_objects,lifting_ops
18,reported to supervisor investigation initiated collision height lanyard at the facility object deck below tool,dropped_objects,dropped_objects
18,sds pinch glove wrench laceration first aid administered at the facility no injury sustained point,hand_injuries,hand_injuries
18,forklift investigation initiated collision spotter tagline vehicle reported to supervisor seatbelt employee was,vehicle_incidents,vehicle_incidents
18,investigation initiated pedestrian forklift reversing chemical reported to supervisor seatbelt collision employee was,vehicle_incidents,vehicle_incidents
18,crane at the facility lift tagline load rigging during routine operations investigation initiated sling,lifting_ops,lifting_ops
18,during routine operations lift chemical vapor first aid administered eyewash no injury sustained skin contact splash,chemical_exposure,chemical_exposure
18,work was stopped walkway pedestrian handrail housekeeping at the facility reported to supervisor cable stairs,slips_trips,slips_trips
18,barricade work was stopped deck below reported to supervisor investigation initiated tool scaffold blind spot impact,dropped_objects,dropped_objects
18,footing slip housekeeping handrail during routine operations trip work was stopped rigging reported to supervisor,slips_trips,slips_trips
18,rigging crane at the facility tagline shackle lift banksman during routine operations work was stopped,lifting_ops,lifting_ops
18,fell employee was sds deck below at the facility investigation initiated lanyard impact scaffold,slips_trips,dropped_objects
18,impact lanyard height employee was during routine operations height fell first aid administered scaffold,chemical_exposure,dropped_objects
18,skin contact banksman chemical investigation initiated exposure employee was at the facility vapor eyewash,chemical_exposure,chemical_exposure
18,reported to supervisor shackle first aid administered blind spot work was stopped forklift reversing collision pedestrian,vehicle_incidents,vehicle_incidents
18,employee was no injury sustained lanyard reported to supervisor scaffold tool fell object vapor,dropped_objects,dropped_objects
18,dropped fell barricade impact object no injury sustained first aid administered work was stopped stairs,chemical_exposure,dropped_objects
18,deck below barricade first aid administered object scaffold work was stopped investigation initiated tool collision,dropped_objects,dropped_objects
18,at the facility lanyard barricade employee was scaffold deck below object lanyard first aid administered,dropped_objects,dropped_objects
18,finger caught between wrench pinch no injury sustained shackle employee was investigation initiated point,slips_trips,hand_injuries
18,swing sling shackle reported to supervisor rigging load crane investigation initiated no injury sustained,lifting_ops,lifting_ops
18,load investigation initiated shackle first aid administered lift sling employee was lanyard crane,lifting_ops,lifting_ops
18,investigation initiated cable at the facility point wrench pinch reported to supervisor hand laceration,slips_trips,hand_injuries
18,lifting plan shackle rigging lift no injury sustained work was stopped stairs tagline during routine operations,lifting_ops,lifting_ops
18,first aid administered investigation initiated cable footing during routine operations housekeeping walkway handrail cable,slips_trips,slips_trips
18,vehicle no injury sustained collision work was stopped spotter investigation initiated barricade speed forklift,vehicle_incidents,vehicle_incidents
18,collision reported to supervisor reversing work was stopped forklift speed vehicle load employee was,vehicle_incidents,vehicle_incidents
19,work was stopped reversing reported to supervisor splash collision forklift pedestrian spotter during routine operations,vehicle_incidents,vehicle_incidents
19,scaffold pinch at the facility barricade lanyard deck below no injury sustained height reported to supervisor,dropped_objects,dropped_objects
19,during routine operations rigging shackle sling swing forklift investigation initiated load employee was,lifting_ops,lifting_ops
19,lanyard barricade investigation initiated scaffold first aid administered deck below work was stopped lanyard tool,dropped_objects,dropped_objects
19,height no injury sustained barricade scaffold at the facility during routine operations swing object dropped,dropped_objects,dropped_objects
19,shackle tagline first aid administered rigging employee was footing banksman investigation initiated swing,dropped_objects,lifting_ops
19,splash cable reported to supervisor walkway work was stopped mud stairs housekeeping no injury sustained,slips_trips,slips_trips
19,investigation initiated reported to supervisor barricade object impact dropped during routine operations deck below finger,dropped_objects,dropped_objects
19,pedestrian spotter laceration collision seatbelt employee was at the facility reversing reported to supervisor,vehicle_incidents,vehicle_incidents
19,work was stopped seatbelt footing blind spot pedestrian during routine operations speed spotter no injury sustained,vehicle_incidents,vehicle_incidents
19,barricade laceration reported to supervisor tool deck below employee was object at the facility fell,chemical_exposure,dropped_objects
19,deck below lanyard barricade during routine operations reported to supervisor tool wet surface no injury sustained impact,hand_injuries,dropped_objects
19,trip impact tool reported to supervisor lanyard fell work was stopped height investigation initiated,dropped_objects,dropped_objects
19,collision pedestrian reversing forklift spotter first aid administered speed during routine operations employee was,vehicle_incidents,vehicle_incidents
19,height no injury sustained investigation initiated impact reported to supervisor eyewash deck below tool lanyard,lifting_ops,dropped_objects
19,blind spot first aid administered speed reversing collision mud pedestrian work was stopped employee was,vehicle_incidents,vehicle_incidents
19,forklift speed first aid administered spotter blind spot blind spot employee was work was stopped reversing,vehicle_incidents,vehicle_incidents
19,barricade impact investigation initiated scaffold no injury sustained deck below at the facility tool scaffold,dropped_objects,dropped_objects
19,wet surface stairs investigation initiated trip at the facility housekeeping work was stopped seatbelt cable,slips_trips,slips_trips
19,no injury sustained swing dropped crane rigging banksman investigation initiated reported to supervisor load,lifting_ops,lifting_ops
19,caught between work was stopped impact tool investigation initiated scaffold deck below fell employee was,dropped_objects,dropped_objects
19,barricade employee was fell height vehicle work was stopped investigation initiated dropped deck below,dropped_objects,dropped_objects
19,first aid administered blind spot reversing at the facility spotter vehicle pedestrian seatbelt work was stopped,hand_injuries,vehicle_incidents
19,laceration caught between slip point valve handwheel no injury sustained first aid administered hand work was stopped,hand_injuries,hand_injuries
19,vapor goggles no injury sustained tool first aid administered during routine operations chemical sds exposure,vehicle_incidents,chemical_exposure
19,work was stopped height barricade investigation initiated scaffold vehicle deck below object at the facility,dropped_objects,dropped_objects
19,scaffold tool work was stopped employee was fell barricade no injury sustained object deck below,dropped_objects,dropped_objects
19,reported to supervisor load rigging crane first aid administered wrench lift employee was sling,lifting_ops,lifting_ops
19,employee was first aid administered lifting plan lift acid sling during routine operations tagline rigging,lifting_ops,lifting_ops
19,swing work was stopped during routine operations glove hand valve handwheel wrench reported to supervisor laceration,hand_injuries,hand_injuries
19,employee was reported to supervisor object skin contact vapor splash work was stopped eyewash corrosive,chemical_exposure,chemical_exposure
19,work was stopped scaffold slip height during routine operations lanyard deck below employee was dropped,dropped_objects,dropped_objects
19,at the facility housekeeping investigation initiated slip height employee was handrail trip stairs,hand_injuries,slips_trips
19,scaffold dropped eyewash lanyard fell no injury sustained height work was stopped first aid administered,dropped_objects,dropped_objects
19,splash at the facility corrosive banksman exposure reported to supervisor investigation initiated sds vapor,lifting_ops,chemical_exposure
19,during routine operations investigation initiated dropped height object at the facility lanyard deck below fell,dropped_objects,dropped_objects
19,point reported to supervisor skin contact pinch finger glove hand at the facility investigation initiated,hand_injuries,hand_injuries
19,no injury sustained walkway first aid administered footing investigation initiated laceration cable housekeeping wet surface,slips_trips,slips_trips
19,cable handrail trip at the facility footing reported to supervisor reversing walkway employee was,slips_trips,slips_trips
19,investigation initiated seatbelt wet surface footing work was stopped reported to supervisor stairs walkway mud,lifting_ops,slips_trips
19,handrail investigation initiated object lanyard scaffold at the facility deck below work was stopped tool,dropped_objects,dropped_objects
19,lanyard lanyard work was stopped impact during routine operations object fell deck below at the facility,slips_trips,dropped_objects
19,lifting plan finger no injury sustained valve handwheel hand during routine operations caught between at the facility point,hand_injuries,hand_injuries
19,reported to supervisor laceration vapor valve handwheel finger investigation initiated first aid administered glove hand,hand_injuries,hand_injuries
19,pedestrian chemical skin contact goggles employee was at the facility work was stopped vapor exposure,chemical_exposure,chemical_exposure
19,barricade no injury sustained deck below impact employee was object handrail first aid administered lanyard,dropped_objects,dropped_objects
19,investigation initiated object tool eyewash reported to supervisor lanyard dropped scaffold work was stopped,vehicle_incidents,dropped_objects
19,vapor investigation initiated employee was first aid administered skin contact eyewash goggles acid chemical,chemical_exposure,chemical_exposure
19,at the facility deck below slip cable stairs footing wet surface no injury sustained work was stopped,slips_trips,slips_trips
19,work was stopped lanyard dropped height scaffold impact reported to supervisor exposure employee was,dropped_objects,dropped_objects
20,object during routine operations height investigation initiated footing impact reported to supervisor barricade tool,dropped_objects,dropped_objects
20,employee was vehicle pedestrian at the facility first aid administered deck below blind spot collision seatbelt,lifting_ops,vehicle_incidents
20,deck below during routine operations first aid administered dropped investigation initiated object height lanyard pinch,lifting_ops,dropped_objects
20,barricade fell swing no injury sustained dropped at the facility lanyard investigation initiated height,dropped_objects,dropped_objects
20,deck below at the facility object investigation initiated first aid administered tool scaffold goggles lanyard,hand_injuries,dropped_objects
20,shackle reported to supervisor laceration first aid administered tagline rigging lift crane work was stopped,lifting_ops,lifting_ops
20,pinch deck below scaffold employee was first aid administered investigation initiated height dropped fell,hand_injuries,dropped_objects
20,forklift banksman work was stopped during routine operations speed vehicle reversing reported to supervisor spotter,vehicle_incidents,vehicle_incidents
20,during routine operations first aid administered handrail housekeeping mud handrail stairs investigation initiated slip,slips_trips,slips_trips
20,investigation initiated walkway first aid administered impact during routine operations height dropped deck below lanyard,dropped_objects,dropped_objects
20,slip housekeeping wet surface reported to supervisor mud work was stopped employee was reversing footing,slips_trips,slips_trips
20,at the facility reported to supervisor lift walkway first aid administered rigging tagline load shackle,slips_trips,lifting_ops
20,barricade first aid administered object scaffold height during routine operations work was stopped lanyard forklift,dropped_objects,dropped_objects
20,footing wet surface height stairs no injury sustained employee was mud cable investigation initiated,slips_trips,slips_trips
20,load during routine operations swing work was stopped rigging exposure lifting plan tagline no injury sustained,lifting_ops,lifting_ops
20,caught between at the facility hand during routine operations valve handwheel wrench laceration no injury sustained point,hand_injuries,hand_injuries
20,speed employee was blind spot no injury sustained lifting plan reversing collision at the facility forklift,slips_trips,vehicle_incidents
20,lifting plan spotter reversing during routine operations first aid administered no injury sustained speed collision blind spot,vehicle_incidents,vehicle_incidents
20,wrench hand reported to supervisor finger trip employee was valve handwheel laceration no injury sustained,hand_injuries,hand_injuries
20,blind spot vapor exposure no injury sustained chemical eyewash during routine operations employee was corrosive,chemical_exposure,chemical_exposure
20,investigation initiated work was stopped lifting plan employee was crane shackle blind spot banksman swing,lifting_ops,lifting_ops
20,cable at the facility swing handrail work was stopped stairs wet surface housekeeping reported to supervisor,slips_trips,slips_trips
20,investigation initiated pedestrian spotter forklift blind spot blind spot no injury sustained employee was collision,vehicle_incidents,vehicle_incidents
20,scaffold first aid administered employee was sds dropped deck below fell object during routine operations,slips_trips,dropped_objects
20,work was stopped chemical sds reported to supervisor first aid administered goggles lanyard corrosive vapor,lifting_ops,chemical_exposure
20,object slip at the facility work was stopped impact height deck below no injury sustained scaffold,dropped_objects,dropped_objects
20,no injury sustained slip walkway mud investigation initiated trip wet surface handrail work was stopped,slips_trips,slips_trips
20,height deck below object dropped corrosive employee was reported to supervisor tool no injury sustained,dropped_objects,dropped_objects
20,tool deck below impact during routine operations fell first aid administered wet surface work was stopped dropped,lifting_ops,dropped_objects
20,work was stopped laceration hand finger glove caught between investigation initiated finger employee was,hand_injuries,hand_injuries
20,scaffold first aid administered dropped valve handwheel employee was impact fell deck below work was stopped,dropped_objects,dropped_objects
20,seatbelt barricade impact deck below work was stopped fell lanyard no injury sustained employee was,dropped_objects,dropped_objects
20,reversing employee was at the facility blind spot reported to supervisor collision seatbelt slip vehicle,vehicle_incidents,vehicle_incidents
20,mud swing crane shackle investigation initiated first aid administered at the facility sling rigging,lifting_ops,lifting_ops
20,reversing forklift collision employee was no injury sustained spotter investigation initiated vehicle collision,hand_injuries,vehicle_incidents
20,forklift seatbelt spotter first aid administered blind spot no injury sustained reversing investigation initiated collision,vehicle_incidents,vehicle_incidents
20,object height fell impact no injury sustained reported to supervisor barricade employee was reversing,dropped_objects,dropped_objects
20,point wrench hand reported to supervisor pinch lift caught between during routine operations investigation initiated,hand_injuries,hand_injuries
20,employee was no injury sustained during routine operations scaffold caught between wrench pinch laceration valve handwheel,hand_injuries,hand_injuries
20,vapor point wrench at the facility during routine operations valve handwheel glove hand work was stopped,hand_injuries,hand_injuries
20,finger employee was wrench hand first aid administered glove laceration caught between investigation initiated,hand_injuries,hand_injuries
20,object scaffold deck below dropped barricade reported to supervisor work was stopped caught between no injury sustained,dropped_objects,dropped_objects
20,vehicle valve handwheel no injury sustained laceration work was stopped employee was finger caught between wrench,hand_injuries,hand_injuries
20,pedestrian reported to supervisor work was stopped no injury sustained acid forklift vehicle reversing blind spot,vehicle_incidents,vehicle_incidents
20,reported to supervisor reversing vehicle dropped speed employee was during routine operations collision pedestrian,vehicle_incidents,vehicle_incidents
20,tagline banksman at the facility load no injury sustained hand during routine operations shackle rigging,lifting_ops,lifting_ops
20,mud forklift footing wet surface stairs employee was no injury sustained investigation initiated housekeeping,slips_trips,slips_trips
20,blind spot speed reversing during routine operations work was stopped vehicle pedestrian reported to supervisor slip,vehicle_incidents,vehicle_incidents
20,collision blind spot at the facility seatbelt investigation initiated reported to supervisor forklift pedestrian reversing,vehicle_incidents,vehicle_incidents
20,at the facility blind spot collision vehicle employee was no injury sustained seatbelt forklift chemical,vehicle_incidents,vehicle_incidents
21,tool object wrench impact no injury sustained lanyard deck below at the facility employee was,dropped_objects,dropped_objects
21,reversing lifting plan spotter forklift work was stopped reported to supervisor during routine operations pedestrian seatbelt,slips_trips,vehicle_incidents
21,blind spot during routine operations spotter work was stopped forklift seatbelt at the facility vehicle valve handwheel,vehicle_incidents,vehicle_incidents
21,stairs slip walkway no injury sustained during routine operations at the facility walkway housekeeping footing,slips_trips,slips_trips
21,exposure work was stopped reported to supervisor splash goggles acid glove investigation initiated skin contact,chemical_exposure,chemical_exposure
21,splash scaffold during routine operations fell no injury sustained height at the facility tool impact,chemical_exposure,dropped_objects
21,valve handwheel finger investigation initiated glove caught between hand no injury sustained slip at the facility,lifting_ops,hand_injuries
21,scaffold impact dropped lanyard corrosive first aid administered at the facility fell investigation initiated,dropped_objects,dropped_objects
21,employee was crane skin contact tagline investigation initiated lifting plan shackle during routine operations banksman,lifting_ops,lifting_ops
21,impact object barricade deck below no injury sustained at the facility tool wrench reported to supervisor,dropped_objects,dropped_objects
21,at the facility fell lanyard deck below impact object wrench investigation initiated first aid administered,dropped_objects,dropped_objects
21,walkway cable handrail employee was during routine operations slip reported to supervisor reversing footing,slips_trips,slips_trips
21,work was stopped lanyard employee was height dropped fell first aid administered scaffold tool,vehicle_incidents,dropped_objects
21,shackle trip cable at the facility employee was housekeeping handrail work was stopped wet surface,slips_trips,slips_trips
21,corrosive work was stopped reported to supervisor deck below lanyard object tool investigation initiated scaffold,dropped_objects,dropped_objects
21,investigation initiated spotter reported to supervisor pedestrian during routine operations seatbelt collision forklift pedestrian,vehicle_incidents,vehicle_incidents
21,splash lanyard first aid administered impact investigation initiated dropped employee was fell height,dropped_objects,dropped_objects
21,dropped investigation initiated corrosive employee was deck below fell barricade height during routine operations,vehicle_incidents,dropped_objects
21,handrail during routine operations reversing walkway no injury sustained first aid administered wet surface footing slip,slips_trips,slips_trips
21,during routine operations spotter speed collision collision at the facility seatbelt work was stopped forklift,vehicle_incidents,vehicle_incidents
21,tool fell scaffold impact reported to supervisor work was stopped banksman object employee was,dropped_objects,dropped_objects
21,barricade deck below height impact work was stopped tool height during routine operations at the facility,dropped_objects,dropped_objects
21,no injury sustained impact footing fell work was stopped barricade dropped investigation initiated lanyard,chemical_exposure,dropped_objects
21,dropped deck below impact reported to supervisor at the facility barricade height first aid administered object,lifting_ops,dropped_objects
21,sds lanyard barricade fell investigation initiated reported to supervisor deck below scaffold first aid administered,slips_trips,dropped_objects
21,barricade investigation initiated deck below height fell dropped employee was crane reported to supervisor,dropped_objects,dropped_objects
21,rigging work was stopped tagline crane reported to supervisor during routine operations banksman shackle tagline,lifting_ops,lifting_ops
21,barricade no injury sustained investigation initiated height dropped impact at the facility tool forklift,dropped_objects,dropped_objects
21,object wrench reported to supervisor at the facility height tool barricade during routine operations fell,dropped_objects,dropped_objects
21,fell reported to supervisor sds tool deck below object barricade at the facility employee was,dropped_objects,dropped_objects
21,deck below during routine operations reported to supervisor barricade housekeeping no injury sustained fell tool object,dropped_objects,dropped_objects
21,banksman glove at the facility investigation initiated valve handwheel finger laceration wrench no injury sustained,hand_injuries,hand_injuries
21,lifting plan goggles load rigging work was stopped employee was first aid administered shackle tagline,lifting_ops,lifting_ops
21,first aid administered at the facility footing walkway during routine operations trip handrail cable mud,slips_trips,slips_trips
21,corrosive no injury sustained chemical vapor skin contact crane acid reported to supervisor work was stopped,chemical_exposure,chemical_exposure
21,first aid administered rigging corrosive at the facility crane lifting plan lift employee was banksman,lifting_ops,lifting_ops
21,object fell height deck below reported to supervisor at the facility during routine operations skin contact tool,lifting_ops,dropped_objects
21,vehicle work was stopped swing crane reported to supervisor tagline sling lift first aid administered,hand_injuries,lifting_ops
21,employee was impact skin contact lanyard work was stopped barricade no injury sustained fell deck below,dropped_objects,dropped_objects
21,tool fell impact investigation initiated load height work was stopped no injury sustained barricade,dropped_objects,dropped_objects
21,tool investigation initiated reported to supervisor object dropped no injury sustained impact barricade lanyard,vehicle_incidents,dropped_objects
21,seatbelt no injury sustained collision pedestrian first aid administered forklift dropped reversing employee was,vehicle_incidents,vehicle_incidents
21,hand first aid administered work was stopped laceration reported to supervisor corrosive pinch finger glove,slips_trips,hand_injuries
21,finger during routine operations at the facility laceration point investigation initiated valve handwheel mud caught between,hand_injuries,hand_injuries
21,employee was rigging no injury sustained impact sling tagline work was stopped crane shackle,lifting_ops,lifting_ops
21,stairs first aid administered walkway slip lanyard work was stopped at the facility wet surface cable,slips_trips,slips_trips
21,caught between first aid administered investigation initiated load valve handwheel pinch point no injury sustained hand,vehicle_incidents,hand_injuries
21,fell at the facility first aid administered reported to supervisor barricade finger tool object height,dropped_objects,dropped_objects
21,shackle tool first aid administered fell object work was stopped lanyard height no injury sustained,lifting_ops,dropped_objects
21,object investigation initiated height barricade during routine operations lanyard deck below forklift no injury sustained,dropped_objects,dropped_objects
22,no injury sustained height lanyard mud impact object work was stopped dropped during routine operations,dropped_objects,dropped_objects
22,hand caught between employee was glove wrench point at the facility during routine operations vehicle,hand_injuries,hand_injuries
22,valve handwheel glove point during routine operations wrench reported to supervisor caught between point first aid administered,hand_injuries,hand_injuries
22,object tool first aid administered no injury sustained crane height impact reported to supervisor scaffold,dropped_objects,dropped_objects
22,barricade work was stopped sling reported to supervisor investigation initiated shackle crane tagline swing,lifting_ops,lifting_ops
22,pinch glove reported to supervisor valve handwheel caught between wrench first aid administered point investigation initiated,hand_injuries,hand_injuries
22,tool barricade reported to supervisor employee was lanyard scaffold dropped handrail investigation initiated,dropped_objects,dropped_objects
22,finger walkway first aid administered no injury sustained laceration point hand pinch reported to supervisor,vehicle_incidents,hand_injuries
22,impact lanyard slip deck below employee was at the facility scaffold fell investigation initiated,dropped_objects,dropped_objects
22,investigation initiated mud reported to supervisor trip cable stairs dropped footing first aid administered,slips_trips,slips_trips
22,first aid administered wrench hand glove tool caught between employee was valve handwheel no injury sustained,hand_injuries,hand_injuries
22,impact barricade object work was stopped tool tool employee was height first aid administered,dropped_objects,dropped_objects
22,first aid administered lanyard chemical deck below impact during routine operations employee was fell scaffold,slips_trips,dropped_objects
22,acid mud work was stopped slip trip cable employee was walkway investigation initiated,lifting_ops,slips_trips
22,work was stopped during routine operations shackle sling crane lift lifting plan first aid administered banksman,lifting_ops,lifting_ops
22,pinch during routine operations glove first aid administered crane valve handwheel wrench investigation initiated laceration,vehicle_incidents,hand_injuries
22,mud housekeeping employee was cable wet surface slip work was stopped impact at the facility,slips_trips,slips_trips
22,barricade first aid administered fell height lanyard deck below employee was dropped during routine operations,dropped_objects,dropped_objects
22,slip investigation initiated skin contact during routine operations trip mud stairs handrail work was stopped,slips_trips,slips_trips
22,fell exposure reported to supervisor barricade investigation initiated dropped during routine operations height deck below,dropped_objects,dropped_objects
22,shackle at the facility during routine operations rigging swing lifting plan laceration investigation initiated banksman,lifting_ops,lifting_ops
22,pinch load laceration employee was finger investigation initiated point valve handwheel no injury sustained,hand_injuries,hand_injuries
22,vapor investigation initiated first aid administered impact skin contact work was stopped goggles corrosive sds,chemical_exposure,chemical_exposure
22,seatbelt vehicle splash employee was collision work was stopped speed blind spot first aid administered,vehicle_incidents,vehicle_incidents
22,scaffold at the facility object tool height investigation initiated finger first aid administered lanyard,dropped_objects,dropped_objects
22,employee was deck below no injury sustained impact impact object first aid administered scaffold dropped,dropped_objects,dropped_objects
22,corrosive goggles during routine operations slip splash chemical acid reported to supervisor first aid administered,vehicle_incidents,chemical_exposure
22,pedestrian at the facility seatbelt spotter first aid administered pedestrian collision reversing no injury sustained,vehicle_incidents,vehicle_incidents
22,sds vapor chemical during routine operations reported to supervisor sds exposure skin contact first aid administered,chemical_exposure,chemical_exposure
22,employee was barricade impact scaffold no injury sustained investigation initiated load object height,dropped_objects,dropped_objects
22,impact no injury sustained dropped reported to supervisor object during routine operations lanyard corrosive deck below,dropped_objects,dropped_objects
22,work was stopped first aid administered lanyard lanyard impact employee was deck below barricade fell,dropped_objects,dropped_objects
22,dropped reversing employee was impact object at the facility scaffold first aid administered deck below,dropped_objects,dropped_objects
22,no injury sustained spotter seatbelt during routine operations vehicle reversing blind spot employee was vehicle,chemical_exposure,vehicle_incidents
22,sling first aid administered swing employee was shackle investigation initiated lifting plan rigging skin contact,lifting_ops,lifting_ops
22,reported to supervisor reversing no injury sustained valve handwheel blind spot seatbelt employee was forklift speed,vehicle_incidents,vehicle_incidents
22,seatbelt sling lifting plan work was stopped banksman shackle swing investigation initiated employee was,slips_trips,lifting_ops
22,at the facility pinch during routine operations work was stopped hand barricade wrench point laceration,hand_injuries,hand_injuries
22,fell lanyard reported to supervisor no injury sustained impact object first aid administered trip deck below,lifting_ops,dropped_objects
22,tool dropped seatbelt scaffold investigation initiated work was stopped height barricade at the facility,dropped_objects,dropped_objects
22,impact no injury sustained height dropped exposure lanyard investigation initiated at the facility deck below,dropped_objects,dropped_objects
22,reported to supervisor sling load shackle employee was banksman dropped at the facility lift,lifting_ops,lifting_ops
22,rigging footing employee was no injury sustained trip housekeeping slip handrail first aid administered,slips_trips,slips_trips
22,work was stopped tool dropped object employee was scaffold height cable at the facility,chemical_exposure,dropped_objects
22,eyewash splash during routine operations investigation initiated valve handwheel corrosive goggles exposure first aid administered,chemical_exposure,chemical_exposure
22,laceration at the facility caught between wrench glove pinch investigation initiated dropped work was stopped,lifting_ops,hand_injuries
22,scaffold during routine operations lanyard no injury sustained barricade height reported to supervisor reversing fell,dropped_objects,dropped_objects
22,forklift vehicle speed employee was collision at the facility seatbelt during routine operations skin contact,vehicle_incidents,vehicle_incidents
22,wet surface mud handrail walkway investigation initiated no injury sustained stairs pinch at the facility,slips_trips,slips_trips
22,work was stopped employee was dropped object barricade no injury sustained deck below tool pedestrian,dropped_objects,dropped_objects
23,during routine operations speed collision footing spotter first aid administered pedestrian blind spot no injury sustained,vehicle_incidents,vehicle_incidents
23,impact dropped work was stopped deck below height no injury sustained laceration lanyard during routine operations,dropped_objects,dropped_objects
23,laceration pinch valve handwheel during routine operations at the facility wrench slip work was stopped hand,hand_injuries,hand_injuries
23,tool object employee was impact work was stopped scaffold investigation initiated lanyard handrail,dropped_objects,dropped_objects
23,during routine operations hand tool employee was point reported to supervisor laceration finger pinch,hand_injuries,hand_injuries
23,at the facility impact object tool employee was scaffold height work was stopped dropped,dropped_objects,dropped_objects
23,at the facility fell height scaffold during routine operations deck below wrench barricade employee was,dropped_objects,dropped_objects
23,no injury sustained during routine operations crane investigation initiated banksman shackle reversing rigging load,lifting_ops,lifting_ops
23,sds vapor skin contact chemical first aid administered investigation initiated splash no injury sustained hand,chemical_exposure,chemical_exposure
23,deck below housekeeping object first aid administered at the facility tool height during routine operations dropped,dropped_objects,dropped_objects
23,reversing tool collision seatbelt speed spotter investigation initiated during routine operations no injury sustained,hand_injuries,vehicle_incidents
23,cable blind spot handrail slip trip housekeeping work was stopped first aid administered no injury sustained,slips_trips,slips_trips
23,dropped reported to supervisor deck below height first aid administered at the facility barricade pinch impact,dropped_objects,dropped_objects
23,sds splash no injury sustained banksman reported to supervisor corrosive acid employee was goggles,chemical_exposure,chemical_exposure
23,work was stopped first aid administered dropped height object lanyard reported to supervisor fell object,dropped_objects,dropped_objects
23,during routine operations reported to supervisor mud employee was stairs cable walkway skin contact housekeeping,slips_trips,slips_trips
23,exposure sds corrosive no injury sustained vapor investigation initiated goggles sds reported to supervisor,hand_injuries,chemical_exposure
23,sds fell height deck below reported to supervisor impact during routine operations no injury sustained object,hand_injuries,dropped_objects
23,pedestrian speed reversing spotter reported to supervisor work was stopped housekeeping collision investigation initiated,vehicle_incidents,vehicle_incidents
23,deck below tool investigation initiated at the facility barricade work was stopped scaffold impact sds,dropped_objects,dropped_objects
23,tool footing no injury sustained trip work was stopped slip cable housekeeping during routine operations,slips_trips,slips_trips
23,pinch finger caught between investigation initiated cable at the facility point reported to supervisor laceration,hand_injuries,hand_injuries
23,reported to supervisor pedestrian speed collision employee was walkway no injury sustained blind spot reversing,vehicle_incidents,vehicle_incidents
23,no injury sustained lanyard dropped at the facility reported to supervisor mud object impact tool,dropped_objects,dropped_objects
23,at the facility lanyard dropped fell acid impact scaffold reported to supervisor work was stopped,dropped_objects,dropped_objects
23,at the facility swing during routine operations lift reported to supervisor crane corrosive banksman shackle,lifting_ops,lifting_ops
23,shackle no injury sustained tool crane sling load first aid administered lifting plan employee was,lifting_ops,lifting_ops
23,swing lifting plan lift crane dropped no injury sustained during routine operations at the facility load,dropped_objects,lifting_ops
23,barricade object deck below reported to supervisor first aid administered tool fell at the facility wrench,dropped_objects,dropped_objects
23,footing trip walkway cable investigation initiated shackle first aid administered mud no injury sustained,slips_trips,slips_trips
